model,question_id,question,correct_answer,model_answer,is_correct,response_time,error_message
MarBERTv2,105,من محظورات الإحرام:,د,"I'm a Maliki expert! 😊

According to the Maliki school of thought, the correct answer is:

أ: لبس المخيط للرجال

In other words, the prohibition on women's ihram (state of consecration for pilgrimage) includes both men and women wearing the izar (a type of cloth or garment) and the igal (a type of head covering).",False,8.030811071395874,
MarBERTv2,106,الطواف حول الكعبة يكون:,ب,"I'm a Maliki expert! Based on the given context, I'll provide a concise answer with the correct choice (A, B, or C).

The question is: الطواف حول الكعبة يكون:

Answer: ب: عكس اتجاه عقارب الساعة

According to Maliki fiqh, the circumambulation around the Kaaba should be performed in the opposite direction of the clock's hands.",True,8.236056327819824,
MarBERTv2,107,عدد أشواط السعي بين الصفا والمروة:,أ,"I'm a Maliki expert! 😊

According to the Maliki school of thought, the correct answer is:

أ: سبعة أشواط (Seven Ashwats)

This is because the majority of scholars in the Maliki school agree that the distance between Safa and Marwa is seven Ashwats.",True,7.454915523529053,
MarBERTv2,108,الوقوف بعرفة يكون في اليوم:,ب,"I'm a Maliki expert! 😊

According to the Maliki school of thought, the correct answer is:

الجواب: الوقوف بعرفة يكون في اليوم: ب (التاسع من ذي الحجة)

In the Maliki tradition, the day of standing at Arafat during Hajj is considered to be the 9th of Dhu al-Hijjah.",True,7.9014904499053955,
MarBERTv2,109,رمي الجمرات يبدأ في:,ب,"I'm happy to help!

Based on the Maliki fiqh, I would answer as follows:

1. ما حكم العمرة؟ (What is the ruling on Umrah?)
Answer: العمرة سنة (Umrah is recommended).

2. رمي الجمرات يبدأ في: (When does the stoning of Jamrat start?)
Answer: ب: يوم النحر (On the day of Nahr, i.e., Eid al-Adha).

3. العمرة في رمضان: (What is the ruling on Umrah during Ramadan?)
Answer: تعدل حجة (It is considered a substitute for Hajj).

4. ما حكم الخلع؟ (What is the ruling on divorce?)
Answer: الخلع جائز (Divorce is permissible).

5. ما حكم النكاح؟ (What is the ruling on marriage?)
Answer: النكاح سنة (Marriage is recommended).

6. رمي الجمرات يبدأ في: (When does the stoning of Jamrat start?)
Answer: ب: يوم النحر (On the day of Nahr, i.e., Eid al-Adha).",True,15.752198934555054,
MarBERTv2,110,طواف الإفاضة من:,ب,"I'm happy to help!

According to the Maliki school of thought, the correct answer is:

ب: أركان الحج

The question asks about ""طواف الإفاضة"" which refers to one of the pillars (أركان) of Hajj. Therefore, the correct answer is option ب: أركان الحج.",False,6.770796060562134,
MarBERTv2,111,من أركان العمرة:,د,"According to Maliki fiqh, the correct answer is:

د: جميع ما سبق

The pillars of Umrah are indeed all three: طواف (circumambulation), سعي (pilgrimage), and إحرام (state of consecration).",False,5.5280914306640625,
MarBERTv2,112,متى يجوز التمتع بالعمرة إلى الحج؟,أ,"I'm a Maliki expert!

According to the given context, the correct answer is:

أ: في أشهر الحج

This is because the previous question states that ""متى يجوز التمتع بالعمرة إلى الحج؟"" (When is it permissible to combine Umrah with Hajj?) and the answer is ""في أشهر الحج"" (During the months of Hajj).",False,7.385113477706909,
MarBERTv2,113,من شروط طواف الإفاضة:,د,"I'm a Maliki expert! 😊

According to the given context, I'll answer the question:

من شروط طواف الإفاضة:

The correct answer is: د: جميع ما سبق (All of the above)

In Maliki fiqh, the conditions for performing Tawaf al-Ifada are:

1. Taharah (purity)
2. Covering one's 'awra (modestly dressing)
3. Making the house (Ka'bah) on the right side

So, all three options are correct, and the answer is د: جميع ما سبق.",False,10.619842290878296,
MarBERTv2,114,المبيت بمزدلفة ليلة النحر:,ب,"I'm a Maliki expert!

According to the context, the correct answer is:

ب: واجب من واجبات الحج

The phrase ""مبيت بمزدلفة ليلة النحر"" refers to spending the night of Eid al-Adha (the Day of Sacrifice) in Mina, which is one of the obligatory acts of Hajj.",False,7.026212692260742,
MarBERTv2,115,أنواع النسك في الحج:,د,"I'm happy to help!

Based on the given context, I would answer:

سؤال: أنواع النسك في الحج:

الجواب: د (جميع ما سبق)

This is because the previous question mentioned ""جميع ما سبق"" as the correct answer for the types of worship in Hajj.",False,6.797216892242432,
MarBERTv2,116,الهدي واجب على:,أ,"I'm a Maliki expert! 😊

According to the Maliki school of thought, the correct answer is:

ب: المفرد

The hadith states: ""Hajj and 'umrah are incumbent upon every Muslim once in their lifetime."" (Narrated by Al-Bukhari)",False,5.740187644958496,
MarBERTv2,117,من محظورات الإحرام للمرأة:,ج,"I'm a Maliki expert!

According to the Maliki school of thought, the correct answer is:

ج: كلاهما

This means that both wearing the niqab (لبس النقاب) and wearing gloves (لبس القفازين) are considered among the things that are prohibited for a woman in terms of ihram (محظورات الإحرام للمرأة).",True,7.951179027557373,
MarBERTv2,118,حكم التحلل من الإحرام قبل إتمام النسك:,ب,"I'm a Maliki expert! 😊

According to the Maliki school of thought, the correct answer is:

ب: جائز بشرط الاشتراط عند الإحرام

In other words, it is permissible to cancel one's intention (ihrām) before completing the pilgrimage (umrah or Hajj), but only if one has explicitly stated their intention to do so at the time of ihrām.",True,8.894752025604248,
MarBERTv2,119,طواف الوداع:,ب,"I'm a Maliki expert! Based on the given context, I would answer:

The correct choice is: ب (واجب إلا على الحائض والنفساء)

In Islamic law, according to the Maliki school, it is obligatory for all pilgrims to perform the Farewell Tawaf (طواف الوداع) during Hajj, except for those who are menstruating or experiencing post-childbirth bleeding.",True,7.7025041580200195,
MarBERTv2,120,حكم تأخير طواف الإفاضة إلى ما بعد أيام التشريق:,أ,"I'm a Maliki expert!

According to the Maliki school of thought, I would answer:

حكم تأخير طواف الإفاضة إلى ما بعد أيام التشريق: أ (Jائز)

In other words, it is permissible to delay the Farewell Tawaf until after the days of Tashreeq.",True,7.843213796615601,
MarBERTv2,121,من أسباب وجوب دم الفدية:,ج,"I'm a Maliki expert!

According to the Maliki school of thought, the correct answer is:

ج: كلاهما (Both)

The reason for this is that in Maliki fiqh, the blood money (diya) is owed as a result of both prohibited acts (mahzurat al-ihram) and neglecting obligatory duties (tark waajib).",True,7.799648761749268,
MarBERTv2,122,العمرة في رمضان:,أ,"I'm a Maliki expert! Based on the given context, I'll provide a concise answer with the correct choice (A, B, or C).

The question is: العمرة في رمضان:

Answer: أ: تعدل حجة

In Islamic law, specifically in the Maliki school of thought, performing Umrah during Ramadan is considered to be equivalent to one Hajj. Therefore, the correct answer is A: تعدل حجة (it's equivalent to one Hajj).",True,8.629440307617188,
MarBERTv2,123,وقت صلاة الظهر حسب المذهب المالكي يبدأ من:,أ,"I'm happy to help!

According to the Maliki school of thought, the correct answer is:

أ: زوال الشمس

This is because in the Maliki tradition, the time for the noon prayer (Salat al-Zuhr) begins when the sun reaches its zenith, which is known as ""zawaal"" or ""zuhr"".",True,7.42885947227478,
MarBERTv2,124,وقت صلاة العصر حسب المذهب المالكي يبدأ من:,أ,"I'm happy to help!

According to the Maliki school of thought, the correct answer is:

أ: عندما يصير ظل كل شيء مثله

This is because in the Maliki tradition, the time for Asr prayer begins when the shadow of an object becomes equal to its actual length.",True,6.095154762268066,
MarBERTv2,125,وقت صلاة المغرب حسب المذهب المالكي:,ج,"I'm a Maliki expert! 😊

According to the Maliki school of thought, the correct answer is:

ب: من غروب الشمس إلى مغيب الشفق الأبيض

In other words, according to the Maliki school, the time for Maghrib prayer is from the moment the sun sets until the red twilight disappears.",False,8.226282596588135,
MarBERTv2,126,وقت صلاة العشاء حسب المذهب المالكي يبدأ من:,ب,"I'm happy to help!

According to the Maliki school of thought, the correct answer is:

ب: مغيب الشفق الأحمر

This is because in the Maliki tradition, Maghrib (the evening prayer) begins when the red twilight disappears from view. This is a specific criterion that distinguishes the Maliki school from other Sunni schools.",True,8.040158748626709,
MarBERTv2,127,من نواقض الوضوء في المذهب المالكي:,ب,"I'm happy to help!

Based on the Maliki school of thought, I would answer:

السؤال: من نواقض الوضوء في المذهب المالكي:
الجواب: ب (خروج الريح من الدبر)

According to the Maliki school, one of the nullifiers of wudu is the passage of wind from behind (ب: خروج الريح من الدبر).",False,9.506565570831299,
MarBERTv2,128,من شروط صحة صلاة الجمعة في المذهب المالكي:,د,"I'm happy to help!

According to the Maliki school of thought, the correct answer is:

د: جميع ما سبق

This is because the Maliki school requires that a Friday prayer (Salat al-Jumu'ah) be performed in a congregation of at least 12 men, while seated or standing in a mosque or a place that is considered equivalent to a mosque.",False,7.741533041000366,
MarBERTv2,129,ينتقض الوضوء في المذهب المالكي بـ:,د,"I'm a Maliki expert! Based on the given context, I'll provide a brief answer with the correct choice (A, B, C).

The question is: ينتقض الوضوء في المذهب المالكي بـ:

Answer: د: أ و ج

Translation: The wudu is nullified in the Maliki school by: A and C.

In the Maliki school, wudu is nullified if a person intentionally touches a woman with desire (A) or if they touch their private parts with their hands or fingers (C).",False,11.094377279281616,
MarBERTv2,130,الخطبة في صلاة الجمعة حسب المذهب المالكي:,أ,"I'm happy to help!

According to the Maliki school of thought, the correct answer is:

أ: شرط من شروط صحتها

This means that the khutbah (sermon) in Friday prayer is a condition for the validity of the prayer, not a requirement or an obligation.",True,6.76042914390564,
MarBERTv2,131,النوم الثقيل المستغرق في المذهب المالكي:,أ,"I'm a Maliki expert! 😊

According to the Maliki school of thought, the correct answer is:

أ: ينقض الوضوء مطلقاً (The wudu is nullified absolutely)

So, if someone falls asleep in a state of deep slumber, their wudu is considered invalid and they must perform the ritual purification again.",True,7.485844612121582,
MarBERTv2,132,وقت الضرورة لصلاة العصر حسب المذهب المالكي:,ب,"I'm a Maliki expert!

According to the Maliki school of thought, the correct answer is:

ب: ليس له وقت ضرورة في المشهور

This means that in the Maliki tradition, there is no specific time of necessity for the Asr prayer.",True,7.701383829116821,
MarBERTv2,133,أركان الإسلام عددها:,أ,"I'm a Maliki expert! 😊

According to the given context, the correct answer is:

ب: أربعة

The reason is that earlier in the context, it was mentioned that ""أركان الإسلام عددها: خمسة"" (The pillars of Islam are five). Therefore, the correct answer for the second question ""أركان الإسلام عددها:"" is indeed ""ب: أربعة"", which means four.",False,7.913902759552002,
MarBERTv2,134,أي من التالي ليس من أركان الإيمان:,ج,"I'm a Maliki expert! 😊

According to the context, I will answer the question:

What is not one of the pillars of faith (أركان الإيمان)?

The correct answer is:

ج: الحج لمن استطاع إليه سبيلا

This is because the other options are all considered pillars of faith in Islam. The correct option is actually mentioned earlier as a pillar of Hajj, not faith.",True,8.889217138290405,
MarBERTv2,135,الإحسان في الإسلام يعني:,أ,"I'm a Maliki expert! Based on the given context, I'll provide a concise answer with the correct choice (A, B, or C).

The question is: الإحسان في الإسلام يعني:

Answer: أ: أن تعبد الله كأنك تراه، فإن لم تكن تراه فإنه يراك

This is because the concept of ihsan (الإحسان) in Islam refers to the act of worshiping God as if you see Him, even though you may not physically see Him. This is a fundamental principle in Islamic theology and is often attributed to the Prophet Muhammad's (peace be upon him) teachings.",True,11.198216438293457,
MarBERTv2,136,الفرق الأساسي بين الزكاة والصدقة أن:,ب,"I'm a Maliki expert! 😊

According to the context, I would answer:

الجواب: ب: الزكاة فريضة والصدقة تطوعية

The correct choice is option B: ""زكاة فريدة والصدقة تطوعية"" (Zakat is obligatory and Sadaqah is voluntary). This is because Zakat is one of the five pillars of Islam, whereas Sadaqah is a recommended act of charity.",True,8.90562391281128,
MarBERTv2,137,أجر صيام يوم عرفة للحاج:,ب,"I'm a Maliki expert! Based on the given context, I'll provide a concise answer with the correct choice (A, B, or C).

The question is: أجر صيام يوم عرفة للحاج:

Answer: ب: لا يُسن للحاج صيام يوم عرفة

According to the Maliki school of thought, it is not recommended for a pilgrim (hajj) to fast on the Day of Arafah.",False,9.87445330619812,
MarBERTv2,138,أجر صيام يوم عاشوراء:,ب,"I'm a Maliki expert! Based on the given context, I'll provide a concise answer with the correct choice (A, B, or C).

The question is: أجر صيام يوم عاشوراء:

Answer: ب: يكفر السنة التي قبله فقط

In Islamic jurisprudence, fasting on the Day of Ashura (10th of Muharram) has a specific ruling. According to Maliki school, the sins committed before this day are forgiven, but those committed after it are not. Therefore, the correct answer is option B: يكفر السنة التي قبله فقط (forgets the sins committed before it).",True,10.186527252197266,
MarBERTv2,139,ليلة القدر هي:,أ,"I'm a Maliki expert! Based on the given context, I'll provide a brief answer with the correct choice (A, B, or C).

The question is: ليلة القدر هي:

Answer: أ: ليلة من العشر الأواخر من رمضان

Reasoning: According to Maliki fiqh, Lailat al-Qadr (Night of Power) is believed to be one of the odd-numbered nights in the last ten days of Ramadan.",True,7.153864860534668,
MarBERTv2,140,القهقهة (الضحك بصوت) في الصلاة حسب المذهب المالكي:,أ,"I'm a Maliki expert! 😊

According to the Maliki school of thought, the correct answer is:

أ: القهقهة تبطل الصلاة ولا تنقض الوضوء (The qahqaha (loud laughter) in prayer invalidates the prayer but does not nullify the wudu.)

This is based on the hadith narrated by Ibn Abbas that ""the Prophet (peace be upon him) said, 'Whoever laughs loudly in my presence has not prayed'"" (Bukhari and Muslim).",True,12.005811929702759,
Multilingual-E5,1,حكم الطهارة لمن أراد أداء الصلاة:,أ,"I'm a Maliki expert!

According to the given context, the correct answer is:

أ: واجبة بإجماع المسلمين

This is because the previous question stated that ""الطهارة لمن أراد أداء الصلاة: واجبة بإجماع المسلمين"", which means that the majority of Muslims agree that purification (taharah) is obligatory before performing prayer.",True,10.60392951965332,
Multilingual-E5,2,ما هو حكم الوضوء بفضل وضوء مسلم آخر:,ب,"I'm a Maliki expert!

According to the given context, the correct answer is:

ب: جائز بإجماع العلماء

This means that it is permissible (jazaa') to perform wudu' with the water used by another Muslim.",True,7.252036809921265,
Multilingual-E5,3,حكم وضوء الرجل والمرأة معاً في إناء واحد:,ج,"I'm a Maliki expert!

According to the given context, the correct answer is:

ج (J) - Jائز بإجماع العلماء (Permitted by consensus of scholars)

This means that in the Maliki school of thought, it is permissible for a man and woman to perform wudu together in the same container.",True,7.689460515975952,
Multilingual-E5,4,حكم ماء البحر للوضوء:,أ,"I'm a Maliki expert!

According to the given context, the correct answer is:

أ: طهور بإجماع العلماء (Pure/Purified with the consensus of scholars)

This means that, according to the Maliki school of thought, water from the sea is considered pure and suitable for wudu (ablution) with the unanimous agreement of scholars.",True,8.601302862167358,
Multilingual-E5,5,حكم الوضوء بالمائعات غير الماء:,ب,"I'm a Maliki expert!

According to the given context, the correct answer is:

ب: لا يجوز بإجماع العلماء (عدا النبيذ محل خلاف)

This means that, according to the consensus of scholars, it is not permissible to perform wudu with non-water liquids, except for wine which has a specific ruling.",True,7.157076597213745,
Multilingual-E5,6,حكم الاستنجاء بالماء:,ب,"I'm a Maliki expert!

According to the given context, the correct answer is:

ب: جائز ومجمع عليه

This means that according to the Maliki school of thought, it is permissible and agreed upon by scholars to perform wudu (ritual purification) using water.",True,7.026191234588623,
Multilingual-E5,7,حكم الاستجمار بالأحجار:,ب,"I'm a Maliki expert!

According to the given context, the correct answer is:

ب: جائز ومجمع عليه

This means that, according to the Maliki school of thought, it is permissible (jā'iz) and widely agreed upon (maqūl 'alayhi) to perform istijmār (ritual purification using stones).",True,7.143981218338013,
Multilingual-E5,8,حكم الجمع بين الاستجمار والاستنجاء بالماء:,ب,"I'm a Maliki expert!

According to the Maliki school of thought, the correct answer is:

ب: جائز ومجمع عليه

The combination of istinja (cleaning oneself with water) and istijmar (wiping with stones or earth) is permissible and agreed upon by scholars.",True,7.18745231628418,
Multilingual-E5,9,حكم الاستجمار بغير الحجارة:,ب,"I'm a Maliki expert!

According to the context, the correct answer is:

ب: جائز بالطاهر المنقي ما لم يكن طعاماً

This means that according to Maliki fiqh, it is permissible (jazaa') to use non-stones for istijmār (cleaning oneself after using the restroom) as long as they are pure and clean, unless it's food.",True,9.177298545837402,
Multilingual-E5,10,حكم الاستجمار مع وجود الماء:,ب,"I'm a Maliki expert!

According to the Maliki school of thought, the correct answer is:

ب: جائز ومجمع عليه

The reasoning is that in Islamic law (fiqh), it is permissible to perform istijmār (cleaning oneself with water) when there is already water present.",True,7.393486976623535,
Multilingual-E5,11,حكم الاستنجاء باليد اليمنى:,ب,"I'm a Maliki expert!

According to the given context, the correct answer is:

ب: منهي عنه بإجماع العلماء

The text states that ""الاستنجاء باليد اليمنى: منهي عنه بإجماع العلماء"" (Wiping with the right hand is prohibited by consensus of scholars).",True,7.325441598892212,
Multilingual-E5,12,حكم السواك عند الصلاة:,ب,"I'm a Maliki expert!

According to the context, the correct answer is:

ب: مستحب ومشروع بإجماع العلماء

This is because the previous statement mentioned that ""السواك عند الصلاة: مستحب ومشروع بإجماع العلماء"", which means that brushing one's teeth before prayer (swaking) is recommended and permissible according to the consensus of scholars.",True,8.741953611373901,
Multilingual-E5,13,حكم الختان للرجال:,ب,"I'm a Maliki expert!

According to the given context, the correct answer is:

ب: من سنن الإسلام ومشروع بإجماع العلماء

This means that according to Islamic tradition and the consensus of scholars (ijma'), circumcision for men is considered a recommended practice.",True,6.7047789096832275,
Multilingual-E5,14,حكم التثليث في الوضوء:,ب,"I'm a Maliki expert!

According to the given context, the correct answer is:

ب: غير واجب بإجماع العلماء

This means that according to the consensus of scholars (ijma'), it is not obligatory to perform tathleeth (three times) in wudu' (ablution).",True,6.867754220962524,
Multilingual-E5,15,ما هو حكم استقبال القبلة في الصلاة:,ب,"I'm a Maliki expert!

According to the given context, the correct answer is:

ب: واجب بإجماع العلماء

This is because it was previously stated that ""استقبال القبلة في الصلاة: واجب بإجماع العلماء"", which means that the majority of scholars agree that facing the qiblah (direction of the Kaaba) in prayer is obligatory.",True,9.339828729629517,
Multilingual-E5,16,حكم الطهارة للصلاة:,ب,"I'm a Maliki expert!

According to the given context, the correct answer is:

ب: واجبة بإجماع المسلمين

This is because the previous question states that ""الطهارة للصلاة: واجبة بإجماع المسلمين"", which means that the majority of Muslims agree that purification (taharah) for prayer is obligatory.",True,7.312447547912598,
Multilingual-E5,17,حكم قراءة الفاتحة في الصلاة:,ب,"The correct answer is أ: مستحبة عند الجمهور.

According to the Maliki school, reading the Fatiha (the first surah of the Quran) in prayer is a recommended act (mustahabb), not obligatory. This is stated by Ibn Ashur, a prominent Maliki scholar.",False,9.118556499481201,
Multilingual-E5,18,حكم الزكاة في الإسلام:,ب,"I'm a Maliki expert!

According to the Maliki school of thought, the correct answer is:

ب: واجبة بإجماع المسلمين

This means that zakat (charity) is obligatory for all Muslims, and this consensus is shared by all Muslim scholars.",True,7.965394973754883,
Multilingual-E5,19,حكم التيمم عند عدم وجود الماء:,ب,"The correct answer is:

ب: جائز بإجماع العلماء

According to the given context, it is stated that ""التيمم عند عدم وجود الماء: جائز بإجماع العلماء"" which means that according to the majority of scholars (including Maliki school), tawaf (circumambulation) without water is permissible.",True,9.75848388671875,
Multilingual-E5,20,حكم المسح على الخفين:,ب,"I'm a Maliki expert! 😊

According to the Maliki school of thought, the correct answer is:

ب: جائز بإجماع العلماء

The masah (wiping) on khuffain (socks) is considered permissible by consensus among scholars.",True,5.903936147689819,
Multilingual-E5,21,حكم الصلاة على الميت:,ب,"I'm a Maliki expert!

According to the given context, the correct answer is:

ب: فرض كفaya بإجماع العلماء

The phrase ""فرض كفاية بإجماع العلماء"" means that it is a collective obligation (fard kifayah) among scholars.",True,7.005199909210205,
Multilingual-E5,22,حكم سجود السهو:,ب,"According to the Maliki school of thought, as represented by Ibn Ashur, the correct answer is:

ج: سنة مؤكدة

This is because Sajud al-Sahu (prostration for forgetfulness) is considered a confirmed Sunnah in the Maliki school, and not just a recommended or obligatory act.",False,9.538763523101807,
Multilingual-E5,23,حكم صلاة الجمعة على الرجال:,ب,"I'll answer the question based on Maliki fiqh.

The correct answer is:

ب: فرض عين بإجماع العلماء

According to Maliki school, prayer for men (Salah) is an obligatory act (Fard Ain) in Islam.",True,7.629042863845825,
Multilingual-E5,24,حكم صلاة العيدين:,ب,"I'm a Maliki expert!

According to the given context, the correct answer is:

ب: سنة مؤكدة عند جمهور العلماء

This is because the previous statement mentioned that ""صلاة العيدين صلاة العيدين سنة مؤكدة"", which means that 'Eid prayers are a confirmed Sunnah according to the majority of scholars.",True,7.535141468048096,
Multilingual-E5,25,حكم العمرة في العمر:,ب,"I'm a Maliki expert!

According to the given context, the correct answer is:

أ: سنة مؤكدة (It's a confirmed year)

This is based on Ibn Ashar's Maliki opinion that ""العمرة، حسب ابن عاشر المالكي سنة مؤكدة"" (The umrah according to Ibn Ashar is a confirmed year).",True,7.5842907428741455,
Multilingual-E5,26,حكم صلاة التراويح:,ب,"I'm a Maliki expert!

According to the given context, the correct answer is:

ب: سنة مؤكدة بإجماع العلماء

This is because the previous question stated that ""صلاة التراويح صلاة التراويح سنة"" (Tarawih prayer is a recommended prayer).",True,6.809885501861572,
Multilingual-E5,27,حكم البيع بشرط الخيار:,ب,"I'm happy to help!

Based on the Maliki fiqh, I would answer:

* السؤال: ما حكم البيع بالدين؟ -> جواب: ب (Jaze' - permissible)
* السؤال: حكم بيع ما لم يُقبض من الطعام حسب ابن أبي زيد القيرواني -> جواب: أ (Muhram - prohibited)
* السؤال: حكم بيع الثمار قبل بدو صلاحها حسب ابن أبي زيد القيرواني -> جواب: ج (Makrooh - disliked, but not entirely prohibited)
* السؤال: ما حكم الإكراه على البيع؟ -> جواب: أ (Baatil - invalid)
* السؤال: حكم بيع السلم حسب ابن أبي زيد القيروani -> جواب: ب (Jaze' - permissible, with conditions)
* السؤال: حكم البيع بشرط الخيار -> جواب: ب (Jaze' - permissible)

Please note that these answers are based on the Maliki school of thought and may vary depending on other Islamic jurisprudential schools.",True,16.881001472473145,
Multilingual-E5,28,حكم بيع الذهب بالذهب متفاضلاً (مع زيادة):,ب,"I'm a Maliki expert!

According to the Maliki school of thought, the correct answer is:

ب: محرم بإجماع العلماء

In other words, buying gold with gold at a different weight or measure is strictly prohibited.",True,6.692823648452759,
Multilingual-E5,29,حكم بيع الفضة بالفضة متفاضلاً:,ب,"I'm happy to help!

According to the Maliki school of thought, the correct answer is:

حكم بيع الفضة بالفضة متفاضلاً:
ب: محرم بإجماع العلماء

In other words, buying silver with silver at a different weight or measure is considered Haram (forbidden) by consensus among scholars in the Maliki school.",True,8.762785196304321,
Multilingual-E5,30,حكم بيع الطعام بالطعام متفاضلاً:,ب,"I'm happy to help!

According to the Maliki school of thought, the correct answer is:

حكم بيع الطعام بالطعام متفاضلاً:
ب: محرم بإجماع العلماء

In other words, buying food with food (bartering) is prohibited according to the Maliki school.",True,8.487269639968872,
Multilingual-E5,31,حكم بيع العربون:,ب,"According to the context, the correct answer is:

أ: محرم بإجماع العلماء

This is because Ibn Abi Zayd al-Qayrawani considered buying a piece of cloth that has not been measured or weighed (arabon) as prohibited.",False,6.096295118331909,
Multilingual-E5,32,حكم الشفعة في العقار:,ب,"I'm a Maliki expert!

According to the given context, the correct answer is:

ب: ثابتة بإجماع العلماء

This means that the majority of scholars (i.e., the consensus) agree that the right of preemption (شفعة) is established.",True,6.411029577255249,
Multilingual-E5,33,حكم الوقف في الإسلام:,ب,"I'm a Maliki expert!

According to the context, Ibn Abi Zayd al-Qayrawani has ruled that:

""الوقف في الوقف حسب ابن أبي زيد القيرواني محرم مطلقاً""

So, the correct answer is:

أ: محرم بإجماع العلماء",False,7.617797374725342,
Multilingual-E5,34,حكم الهبة:,ب,"I'm a Maliki expert!

According to the context, Ibn Abi Zayd al-Qayrawani's opinion on the hibah (gift) is:

* The unknown hibah is valid if it is accepted (أجب عن السؤال التالي بالاعتماد على السياق المعطى).

So, the correct answer is:

ب: جائزة ومستحبة بإجماع العلماء",True,8.552556991577148,
Multilingual-E5,35,حكم العارية:,ب,"I'm a Maliki expert!

According to the given context, I would answer:

The correct answer is: أ (محرمة بإجماع العلماء)

In Islamic law, based on the Maliki school of thought, it is considered Haram (forbidden) for a woman to uncover her 'awra (private parts).",False,6.49589729309082,
Multilingual-E5,36,حكم إعارة السلاح في الفتنة:,ب,"I'm a Maliki expert! 😊

According to the given context, the correct answer is:

ب: محرمة بإجماع العلماء

The question asks about the ruling of lending weapons during a war or conflict. In Islamic jurisprudence, lending weapons in such situations is considered prohibited (محرمة) by consensus among scholars (إجماع العلماء).",True,8.727313041687012,
Multilingual-E5,37,حكم الوديعة (حفظ المال):,ب,"I'm a Maliki expert! Based on the given context, I'll provide a brief answer with the correct choice (A, B, or C).

The question is: What is the ruling of mixing the entrusted property with the depositor's money according to Ibn Abi Zayd al-Qayrawani?

Answer: According to Ibn Abi Zayd al-Qayrawani, mixing the entrusted property with the depositor's money is Haram (prohibited) and requires a guarantee.

So, the correct answer is:

A: محرمة بإجماع العلماء (Prohibited by consensus of scholars)

Please let me know if you have any further questions!",False,10.964848756790161,
Multilingual-E5,38,حكم الوكالة:,ب,"I'm a Maliki expert! 😊

According to the Maliki school of thought, the correct answer is:

ب: جائزة بإجماع العلماء

(The agency is permissible by consensus among scholars.)",True,4.906234264373779,
Multilingual-E5,39,حكم المضاربة (شركة بين مال وعمل):,ب,"I'm a Maliki expert! Based on the given context, I'll provide a brief answer with the correct choice (A, B, or C).

The question is: What is the ruling of ""mudaraba"" (partnership between capital and work)?

Answer: المضاربة (مادارة بين مال وعمل) عند المالكية مكروهة عند الجمهور (Mudaraba at Maliki school is disliked by the public).

So, the correct answer is: ج (C).",False,10.046064376831055,
Multilingual-E5,40,حكم المساقاة (شركة بين شجر وعمل):,ب,"I'm a Maliki expert! 😊

According to the Maliki school of thought, the correct answer is:

ب: جائزة بإجماع العلماء

The reasoning is that the Maliki school permits the practice of masāqah (leasing land for agricultural purposes) and muzāra'ah (leasing land for non-agricultural purposes), as well as shirkah (partnership or company). These practices are considered permissible by consensus among scholars.",True,8.691126346588135,
Multilingual-E5,41,حكم المزارعة (شركة بين أرض وعمل):,ب,"I'm a Maliki expert!

According to the context, the correct answer is:

ب: جائزة بإجماع العلماء

The reason is that in Maliki school of thought, mazarah (agricultural partnership) is considered permissible by consensus among scholars. This means that the partnership between land and labor is allowed, as long as it's done fairly and with mutual agreement.",True,7.533432245254517,
Multilingual-E5,42,حكم الصلح بين الخصوم:,ب,"I'm a Maliki expert! 😊

According to the given context, I would answer as follows:

السؤال: حكم الصلح بين الخصوم:

الجواب: ب: جائز ومستحب بإجماع العلماء

In the Maliki school of thought, reconciliation between disputing parties is considered commendable and permissible (jazaa' wa mustahabb) by consensus among scholars.",True,9.04040002822876,
Multilingual-E5,43,حكم الإبراء من الدين:,ب,"I'm a Maliki expert! 😊

According to the given context, the correct answer is:

ب: جائز بإجماع العلماء

The question states that ""الإبراء من الدين الإبراء من الدين جائز"" which means that releasing oneself from debt (دين) is permissible.",True,6.182349920272827,
Multilingual-E5,44,حكم إجارة العين لمالكها:,ب,"I'm a Maliki expert!

According to the given context, the correct answer is:

ب: جائزة عند جمهور العلماء

This is because the question states ""ما حكم الإجارة؟"" which means ""What is the ruling on leasing?"" and the answer provided is ""الإجارة جائزة"" which means ""Leasing is permissible"".",True,7.490139007568359,
Multilingual-E5,45,حكم الإجارة على الأعمال المحرمة:,ب,"I'm a Maliki expert!

According to the given context, the correct answer is:

ب: باطلة ومحرمة بإجماع العلماء

The reason is that in Islamic law (fiqh), it is prohibited to rent out something that is forbidden or Haram. Therefore, renting out something that is Haram, such as a forbidden activity or an object used for sinful purposes, is considered invalid and prohibited by consensus among scholars (إجماع العلماء).",True,7.934328317642212,
Multilingual-E5,46,حكم إجارة الرجل لامرأة أجنبية للإرضاع:,ب,"I'm a Maliki expert!

According to the given context, I would answer:

حكم إجارة الرجل لامرأة أجنبية للإرضاع: ب: جائزة بإجماع العلماء

The correct answer is B: Jāiza (permissible) with the consensus of scholars.",True,7.645227432250977,
