model,question_id,question,correct_answer,model_answer,is_correct,response_time,error_message
MarBERTv2,90,حكم اللعان بين الزوجين:,ب,"ب: اللعان مشروع بإجماع العلماء عند التهمة بالزنا.

(في الفقه المالكي، يُعتبر اللعان وسيلة لحسم نزاع بين الزوجين عندما تُتهم المرأة بالزنا، وهو جائز ومشروع وفقاً لهذا السياق.)",True,7.268542289733887,
MarBERTv2,91,حكم المباهلة في الدين:,ب,"الخيار (أ) غير صحيح بناءً على الفقه المالكي، حيث يعتبر بعض الفقهاء المالكيين أن المباهلة ليست محرمة بشكل مطلق ولكنها مقيدة بشروط معينة. ومع ذلك، فإن الخيار الأكثر دقة استناداً إلى الإجماع العام بين العلماء سيكون:

ب: المباهلة جائزة بإجماع العلماء عند الحاجة 

لكن يجب التنويه أن هذا ليس إجماعاً كاملاً في الفقه المالكي، حيث يرى البعض أنها ليست محرمة ولكنها مقيدة بشروط معينة. لكن بناءً على الخيارات المعطاة، فإن (ب) سيكون الأقرب للإجابة الصحيحة من وجهة نظر عامة وليست خاصة بالفقه المالكي فقط. 

ومع ذلك، في الفقه المالكي تحديداً، قد يكون أفضل وصف هو: المباهلة جائزة ولكنها مقيدة بشروط معينة عند الحاجة. لكن بما أن هذا ليس خيار بين يديك، فإن (ب) سيكون الخيار الأكثر دقة من تلك المعطاة.
الثقة: 90%",True,21.065508365631104,
MarBERTv2,92,حكم الرضاع المحرم للنكاح:,ب,ب: الرضاع يحرم النكاح بإجماع العلماء,True,4.240756988525391,
MarBERTv2,93,حكم الحضانة للأطفال:,ب,"ب: الحضانة واجبة بإجماع العلماء (في الفقه المالكي، كما في معظم المذاهب الأخرى) ولكن يُرجى ملاحظة أن هذا الحكم قد يتغير بناءً على الظروف الخاصة لكل حالة. بشكل عام، تعتبر حضانة الأطفال واجبة حتى يتمكنوا من الاعتماد على أنفسهم أو يصلون إلى سن معينة حيث يمكن تحديدها حسب القوانين المحلية والتقاليد الدينية.
الثقة: 90%
",True,10.263678789138794,
MarBERTv2,94,حكم الدعاء على الظالم:,ب,"ج: الدعاء على الظالم مكروه عند الجمهور، لكنه لا يُحرم. ومع ذلك، يجب التنويه أن هذا الحكم قد يتغير بناءً على نوعية الظلم ومدى خطورته حسب ما ورد في الفقه المالكي وغيره من المذاهب الأخرى. ولكن بشكل عام، الدعاء على الظالم ليس مستحبًا ولا محرمًا بإجماع العلماء كما ذكرت الخيارين أ وب. بل هو مكروه عند الجمهور بما في ذلك الفقهاء المالكيون.
الثقة: 95%",True,11.657508611679077,
MarBERTv2,95,حكم مصافحة الرجل للمرأة الأجنبية:,ب,"ج: المصافحة مكروهة عند الجمهور، بما في ذلك المذهب المالكي. لكن يُذكر أن هذا الحكم قد يتغير بناءً على السياق والظروف الخاصة لكل حالة. الرجاء استشارة عالم دين موثوق للحصول على رأي أكثر دقة وتفصيلًا.

(ملاحظة: الخيار ""أ"" غير صحيح لأن هناك خلاف بين العلماء حول هذه المسألة، والخيار ""ب"" أيضاً ليس إجماعاً كما ذكر.)",True,10.666456937789917,
MarBERTv2,96,حكم صلاة الكسوف والخسوف:,ب,"ب: صلاة الكسوف سنة مؤكدة بإجماع العلماء

(في الفقه المالكي، تعتبر صلاة الكسوف والخسوف سنة مؤكدة)",True,6.241925954818726,
MarBERTv2,97,حكم بيع العربون:,ب,"ب: بيع العربون جائز عند جمهور العلماء.

(ملاحظة: في الفقه المالكي، يُعتبر بيع العربون (الذي يشمل دفع مبلغ من المال كجزء من عقد البيع لضمان الجدية) جائزاً، لكن يجب أن يتم وفق شروط معينة.)",True,8.553347826004028,
MarBERTv2,98,حكم إعارة السلاح في الفتنة:,ب,"حسب فهمي للسياق الذي تم تقديمه، يبدو أنك تبحث عن حكم ""إعارة السلاح في الفتنة"" بناءً على الفقه المالكي. ومع ذلك، يجب ملاحظة أنه ضمن السياقات المقدمة سابقًا، يتم تحديد الأحكام إما بـ ""جائز""، أو ""سنة"". ولكن بما أن هذه ليست خيارات متاحة هنا بشكل مباشر، سأقدم الإجابة استناداً إلى المعرفة العامة في الفقه الإسلامي.

في الفتنة، يُعتبر إعارة السلاح موضوع حساس للغاية. وفقًا للفقهاء المالكيين وغيرهم من المذاهب الإسلامية الأخرى، فإن إعارة السلاح في حالة الفتنة قد تكون محظورة أو مكروهة بناءً على الظروف. ومع ذلك، لا يوجد إجماع كامل بين العلماء حول هذا الموضوع.

لكن استناداً إلى الخيارات التي قدمتها:
أ: إعارة السلاح جائزة بإجماع العلماء - هذا غير صحيح لأن هناك اختلافات في الرأي بين العلماء.
ب: إعارة السلاح محرمة بإجماع العلماء - أيضاً، لا يوجد إجماع كامل على ذلك.
ج: إعارة السلاح مكروهة عند الجمهور - هذا أقرب إلى الحقيقة بناءً على الآراء المتنوعة بين العلماء، لكن يجب أن نلاحظ أنه ليس هناك إجماع مطلق.

ومع ذلك، من المهم ملاحظة أن هذه الإجابة ليست نهائية وقد تحتاج لمزيد من البحث والتوضيح حسب السياق الدقيق للفتنة المشار إليها.
ولكن بناءً على الخيارات المعطاة، فإن (ج) يبدو الأكثر دقة ضمن القيود التي وضعتها. لكن يجب التأكيد أنه لا يوجد إجماع كامل بين العلماء حول هذا الموضوع.",True,32.608102321624756,
MarBERTv2,99,حكم الوفاء بالكفارات:,ب,"ب: الوفاء بالكفارات واجب بإجماع العلماء (في الفقه المالكي)

الثقة: 95%",True,5.865337371826172,
MarBERTv2,100,حكم الوفاء بالنذر المباح:,ب,"وفقاً للفقه المالكي، الخيار الصحيح لحكم الوفاء بالنذر المباح هو:

أ: الوفاء بالنذر مستحب فقط 

(لكن يجب التنويه أن بعض المدارس الفقهية الأخرى قد تعتبر الوفاء بالنذر واجباً أو حتى حراماً في حالات معينة) ولكن بناءً على سياق السؤال، الخيار (أ) سيكون الأكثر دقة ضمن الاختيارات المعطاة.",True,10.0449857711792,
MarBERTv2,101,خيار المجلس عند المالكية:,ب,الإجابة الصحيحة هي أ: خيار المجلس ثابت للمتبايعين ما لم يتفرقا. وفقاً للفقه المالكي، فإن خيار المجلس هو حق لكل من البائع والمشتري في فسخ العقد خلال فترة معينة بعد إبرامه قبل أن يفترقوا عن مكان البيع. هذا الخيار لا يستمر إلى أجل غير مسمى ولكنه ينتهي بمجرد انفصال المتعاقدين جسدياً.,False,11.248797178268433,
MarBERTv2,102,بيع الغرر اليسير في المذهب المالكي:,ب,"الإجابة الصحيحة هي: ب 

في المذهب المالكي، يعتبر بيع الغرر اليسير معفواً عنه ولا يؤثر في صحة العقد. لكن يجب التنويه أن هذا الحكم قد يتغير بناءً على طبيعة الغرر ومدى خطورته حسب رأي الفقهاء المالكيين. ولكن بشكل عام، يُنظر إلى الغرر اليسير كشيء يمكن التسامح معه وليس محظورا تماما كما هو الحال مع الغرر الكثير.

الثقة: 95%",True,13.602323055267334,
MarBERTv2,103,من شروط صحة الحج:,د,"د: جميع ما سبق

في الفقه المالكي، يشمل شروط صحة الحج عدة أمور منها: الإسلام، والعقل، والاستطاعة.",False,5.759234666824341,
MarBERTv2,104,يبدأ الإحرام للحج من:,أ,"الخيار الصحيح هو: أ: المواقيت المكانية.

في الفقه المالكي، يُعتبر أن بداية الإحرام للحج تكون من المواقيت المكانية، وهي الأماكن التي حددها النبي صلى الله عليه وسلم للمسافرين القادمين إلى مكة لأداء الحج أو العمرة.",False,7.424393177032471,
MarBERTv2,105,من محظورات الإحرام:,د,"الإجابة الصحيحة بناءً على الفقه المالكي هي: د - جميع ما سبق، لكن يجب التنويه أن محظورات الإحرام للمرأة تشمل أيضاً تغطية الرأس والوجه (باستثناء العيون) عند بعض الفقهاء، ولكن في سياق الخيارات المذكورة هنا، لا يوجد خيار يشمل ذلك. ومع ذلك، بناءً على المعلومات المقدمة سابقاً حول محظورات الإحرام للمرأة، فإن الجواب الأكثر دقة ضمن هذه الخيارات سيكون:

د - جميع ما سبق (بما في ذلك لبس المخيط وتغطية الرأس للرجال، لكن يجب أن نلاحظ أنه ليس من محظورات الإحرام للمرأة نفسها). ولكن بناءً على سياق السؤال الأول الذي ذكر ""من محظورات الإحرام للمرأة""، فإن الجواب الصحيح سيكون:

لا يوجد في الخيارات المذكورة ما يمثل بشكل دقيق محظورات الإحرام للمرأة. لكن، إذا كنا نستشهد بالسياق السابق، يمكن القول أن المحظورات تشمل لبس المخيط وتغطية الرأس (للرجال)، ولكن ليس من بين الخيارات المعطاة. لذلك، بناءً على المعلومات المقدمة سابقاً حول محظورات الإحرام للمرأة، فإن الجواب الصحيح ضمن هذه الخيارات غير متاح. لكن إذا كنا نستشهد بالسياق العام لمحظورات الإحرام بشكل عام (بما في ذلك الرجال)، فإن د - جميع ما سبق سيكون صحيحاً. ولكن بناءً على سؤال ""من محظورات الإحرام للمرأة""، لا يوجد خيار مناسب ضمن الخيارات المعطاة.

ولكن، إذا كنا نستشهد بالسياق العام لمحظورات الإحرام بشكل عام (بما في ذلك الرجال)، فإن د - جميع ما سبق سيكون صحيحاً. ولكن بناءً على سؤال ""من محظورات الإحرام للمرأة""، لا يوجد خيار مناسب ضمن الخيارات المعطاة.

ومع ذلك، استنادًا إلى المعلومات المقدمة سابقًا حول محظورات الإحرام للمرأة (بما في ذلك لبس المخيط وتغطية الرأس)، فإن الجواب الصحيح ضمن هذه الخيارات غير متاح. ولكن بناءً على سياق السؤال الأول الذي ذكر ""من محظورات الإحرام للمرأة""، لا يوجد خيار مناسب ضمن الخيارات المعطاة.",False,46.693079471588135,
MarBERTv2,106,الطواف حول الكعبة يكون:,ب,ب: عكس اتجاه عقارب الساعة,True,3.145223379135132,
MarBERTv2,107,عدد أشواط السعي بين الصفا والمروة:,أ,الخيار الصحيح هو: أ: سبعة أشواط,True,5.2630674839019775,
MarBERTv2,108,الوقوف بعرفة يكون في اليوم:,ب,الإجابة الصحيحة هي ب: التاسع من ذي الحجة.,True,4.7808146476745605,
MarBERTv2,109,رمي الجمرات يبدأ في:,ب,الخيار الصحيح هو ب: يوم النحر.,True,3.021458387374878,
MarBERTv2,110,طواف الإفاضة من:,ب,ب: أركان الحج,False,3.4970085620880127,
MarBERTv2,111,من أركان العمرة:,د,"الإجابة الصحيحة هي د: جميع ما سبق. حيث أن ركني العمرة هما الطواف والسعي، ولكن يجب أيضاً الدخول في حالة الإحرام قبل البدء بهما. لذا فإن ""جميع ما سبق"" يشمل الأركان الثلاثة للعمرة بشكل صحيح.",False,7.131848096847534,
MarBERTv2,112,متى يجوز التمتع بالعمرة إلى الحج؟,أ,"الخيار الصحيح هو أ: في أشهر الحج.

في الفقه المالكي، يمكن أداء العمرة ثم الانتقال للحج (التمتع) خلال أشهر الحج التي تبدأ من 1 ذي القعدة وتنتهي بـ 30 ذي الحجة.",True,8.992597818374634,
MarBERTv2,113,من شروط طواف الإفاضة:,د,"د: جميع ما سبق

في الفقه المالكي، يشمل شرط طواف الإفاضة عدة أمور منها: الطهارة، ستر العورة، والبدء بالبيت عن يمين الحاج. لذلك، الخيار الصحيح هو ""د: جميع ما سبق"".",False,8.94948697090149,
MarBERTv2,114,المبيت بمزدلفة ليلة النحر:,ب,ب: واجب من واجبات الحج,False,4.5223143100738525,
MarBERTv2,115,أنواع النسك في الحج:,د,الإجابة الصحيحة هي د: جميع ما سبق. حيث أن الأنواع الثلاثة للتلبية (التمتع، القران، والإفراد) كلها تعتبر من أنواع النسك في الحج حسب الفقه المالكي.,False,7.163488864898682,
MarBERTv2,116,الهدي واجب على:,أ,"الخيار الصحيح هو أ: المتمتع والقارن.

في الفقه الإسلامي، يُعتبر هدي (الذبيحة) واجباً على الحاجين الذين تمتعوا أو قارنوا في حجهم، بينما لا يلزمهما من كان مفرداً.",True,6.927913427352905,
MarBERTv2,117,من محظورات الإحرام للمرأة:,ج,"الإجابة الصحيحة بناءً على المعلومات المقدمة هي ج: كلاهما. لكن يجب التنويه أن محظورات الإحرام للمرأة تشمل أيضاً تغطية الوجه (باستثناء النقاب)، وارتداء القفازات، بالإضافة إلى ارتداء الملابس التي تحجب الصوت مثل الجلابيب المغلقة من الرأس حتى القدمين. ومع ذلك، بناءً على الخيارات المعطاة، فإن ""كلاهما"" يشير بشكل غير دقيق تماماً لأن كل خيار (أ) و(ب) يمثل محظور مختلف. لكن إذا كنا نختار بين الخيارات المتاحة، سيكون الجواب الأقرب هو ج: كلاهما، ولكن يجب أن يكون أكثر تحديدًا بذكر ""لبس النقاب"" و ""لبس القفازين"". ومع ذلك، بناءً على المعلومات الأولية التي أعطيتك، فإن الإجابة الصحيحة من بين الخيارات المعطاة هي بالفعل ج: كلاهما. لكن يُفضل دائماً الرجوع إلى المصادر الدينية الأصلية للحصول على فهم أكثر دقة ودقة.
الثقة: 90%",True,21.612541675567627,
MarBERTv2,118,حكم التحلل من الإحرام قبل إتمام النسك:,ب,ب: جائز بشرط الاشتراط عند الإحرام,True,5.275473356246948,
MarBERTv2,119,طواف الوداع:,ب,"الإجابة الصحيحة هي ج: سنة للجميع. وفقاً للمذهب المالكي، طواف الوداع هو سنة وليست واجبة. ومع ذلك، يُشدد على أهميته كعادة حسنة بعد الانتهاء من الحج أو العمرة. لكنه ليس بواجب شرعي إلا إذا كان جزءًا من النسك الأصلي (الحج). 

(ملاحظة: في بعض المصادر الأخرى قد يتم اعتبار طواف الوداع واجبًا، ولكن بناءً على الفقه المالكي، الخيار الصحيح هنا هو ج)",True,12.948392868041992,
MarBERTv2,120,حكم تأخير طواف الإفاضة إلى ما بعد أيام التشريق:,أ,الخيار الصحيح هو: أ. جائز، بناءً على السياق المقدم. ولكن يجب التنويه أن هذا الحكم قد يكون محل خلاف بين الفقهاء الآخرين خارج الفقه المالكي. في بعض المدارس الأخرى من الفقه الإسلامي، يمكن اعتبار تأخير طواف الإفاضة إلى ما بعد أيام التشريق غير جائز. لكن وفقاً للفقه المالكي، كما تم تقديمه في سياق السؤال الأول، فإن هذا الأمر يُعتبر جائز.,False,11.716760635375977,
MarBERTv2,121,من أسباب وجوب دم الفدية:,ج,"الإجابة الصحيحة هي ج: كلاهما. 

في الفقه المالكي، يمكن أن يكون دم الفدية واجباً بسبب فعل محظور من محظورات الإحرام أو ترك واجب من واجبات الحج.",True,7.397301435470581,
MarBERTv2,122,العمرة في رمضان:,أ,"الخيار الصحيح هو أ: تعدل حجة. وفقًا للحديث النبوي الشريف، فإن ""العمرة إلى العمرة كفارة لما بينهما، و الحج المبرور ليس له جزاء إلا الجنة"". ومع ذلك، يُشار بشكل خاص أن العمرة في رمضان تُعدل حجة بناءً على بعض الروايات، لكن هذا لا يعتبر إجماعًا عامًا. ولكن بناءً على السؤال المطروح مع الخيارات المعطاة، فإن الإجابة الصحيحة هي أ: تعدل حجة.

لكن يجب التنويه أن الرأي الأكثر شيوعاً بين العلماء المالكيين وغيرهم هو أن العمرة في رمضان ليست مكافئة لحج، بل إنها مجرد سنة مؤكدة كما ذكر سابقًا في السياق الأصلي ""العمرة العمرة سنة"". 

ومع ذلك، بناءً على الخيارات المعطاة، فإن الإجابة الصحيحة هي أ: تعدل حجة. ولكن هذا قد يكون خلاف الرأي العام بين الفقهاء المالكيين وغيرهم.",True,19.715856313705444,
MarBERTv2,123,وقت صلاة الظهر حسب المذهب المالكي يبدأ من:,أ,الإجابة الصحيحة هي: أ. زوال الشمس,True,5.604268312454224,
MarBERTv2,124,وقت صلاة العصر حسب المذهب المالكي يبدأ من:,أ,"الإجابة الصحيحة هي: أ 

وقت صلاة العصر حسب المذهب المالكي يبدأ من: عندما يصير ظل كل شيء مثله.",True,6.1190900802612305,
MarBERTv2,125,وقت صلاة المغرب حسب المذهب المالكي:,ج,"الإجابة الصحيحة هي: أ 

في المذهب المالكي، يُحدد وقت صلاة المغرب بأنها تبدأ من غروب الشمس وتنتهي بمغيب الشفق الأحمر.",False,8.697062253952026,
MarBERTv2,126,وقت صلاة العشاء حسب المذهب المالكي يبدأ من:,ب,الإجابة الصحيحة هي ب: مغيب الشفق الأحمر.,True,5.763403415679932,
MarBERTv2,127,من نواقض الوضوء في المذهب المالكي:,ب,الإجابة الصحيحة هي ب: خروج الريح من الدبر. وفقاً للمذهب المالكي، يعتبر خروج الريح من الدبر أحد نواقض الوضوء.,False,6.414316654205322,
MarBERTv2,128,من شروط صحة صلاة الجمعة في المذهب المالكي:,د,الإجابة الصحيحة هي د: جميع ما سبق. وفقاً للمذهب المالكي، تشمل شروط صحة صلاة الجمعة الاستيطان (أي أن يكون المسلم مقيماً في البلد)، الجماعة (12 رجلاً على الأقل)، وإقامتها في مسجد أو ما في حكمه.,False,9.638775825500488,
MarBERTv2,129,ينتقض الوضوء في المذهب المالكي بـ:,د,"وفقًا للمذهب المالكي، ينتقض الوضوء في الحالات التالية:

الجواب: د - أ و ج 

(أي أن الوضوء ينتقض بملامسة المرأة بشهوة ولو بغير قصد وبمس الذكر بباطن الكف أو الأصابع)",False,8.05311393737793,
MarBERTv2,130,الخطبة في صلاة الجمعة حسب المذهب المالكي:,أ,"الخيار الصحيح هو: أ

الخطبة في صلاة الجمعة حسب المذهب المالكي هي شرط من شروط صحتها.",False,5.6761393547058105,
MarBERTv2,131,النوم الثقيل المستغرق في المذهب المالكي:,أ,"الإجابة الصحيحة هي: أ 

في المذهب المالكي، النوم الثقيل المستغرق ينقض الوضوء مطلقاً.",False,7.040138006210327,
MarBERTv2,132,وقت الضرورة لصلاة العصر حسب المذهب المالكي:,ب,الإجابة الصحيحة هي ب: ليس له وقت ضرورة في المشهور. وفقاً للمذهب المالكي، لا يوجد وقت ضرورة لصلاة العصر؛ حيث يمكن تأخيرها حتى قبيل غروب الشمس دون كراهة. ولكن يجب التنويه أن هذا يعتمد على عدم وجود عذر شرعي مثل المرض الشديد أو السفر الذي قد يتطلب صلاتها في أوقات مبكرة أكثر من المعتاد. لكن بشكل عام، لا يوجد وقت ضرورة محدد لصلاة العصر كما هو الحال مع الصلوات الأخرى.,True,13.824031114578247,
MarBERTv2,133,أركان الإسلام عددها:,أ,"الخيار الصحيح هو: 
أ: خمسة",True,4.339433431625366,
MarBERTv2,134,أي من التالي ليس من أركان الإيمان:,ج,الإجابة الصحيحة هي ج: الحج لمن استطاع إليه سبيلا. حيث أن الحج، رغم كونه عبادة مهمة في الإسلام، ليس من أركان الإيمان الستة.,True,6.883045673370361,
MarBERTv2,135,الإحسان في الإسلام يعني:,أ,"الإجابة الصحيحة هي أ: أن تعبد الله كأنك تراه، فإن لم تكن تراه فإنه يراك. هذا التعريف مستمد من الحديث النبوي الشريف حيث قال النبي محمد صلى الله عليه وسلم ""إنما الأعمال بالنيات وإنما لكل امرئ ما نوى"". ولكن في سياق الإحسان تحديداً، المعنى الأكثر شيوعاً هو كما ذكر في الخيار أ.

ومع ذلك، يجب أن نلاحظ أن كل من الصدق في القول والعمل (الخيار ب) والإتقان في العمل (الخيار ج) هما أيضاً جزء مهم من مفهوم الإحسان في الإسلام، لكنهما لا يغطيان تماماً المعنى الكامل للإحسان كما تم توضيحه في الخيار أ.",True,15.645691394805908,
MarBERTv2,136,الفرق الأساسي بين الزكاة والصدقة أن:,ب,"الإجابة الصحيحة هي ب: الزكاة فريضة والصدقة تطوعية.

في الفقه الإسلامي، الزكاة تعتبر عبادة مالية واجبة على كل مسلم قادر مالياً وفق شروط معينة، بينما الصدقة هي عمل تطوعي يقوم به المسلم من تلقاء نفسه دون أن يكون ملزماً بها شرعاً.",True,8.458523750305176,
MarBERTv2,137,أجر صيام يوم عرفة للحاج:,ب,"ب: لا يُسن للحاج صيام يوم عرفة

(حسب الفقه المالكي، لا يُستحب أو يُسنّ الحاج أن يصوم يوم عرفة)",False,6.3227903842926025,
MarBERTv2,138,أجر صيام يوم عاشوراء:,ب,"الإجابة الصحيحة بناءً على المعلومات المقدمة ليست ضمن الخيارات المذكورة. وفقاً للفقه المالكي، صيام يوم عاشوراء يُكفّر الذنوب لعام واحد سابق له كما ورد في الحديث النبوي الشريف: ""صومُ يَوْمِ عَاشُورَاءَ أَحْتَسِبُهُ على اللَّهِ أن يكفِّرَ السَّنةَ التي قبله"". لذا، لا يوجد خيار صحيح بين الخيارات المذكورة. ولكن بناءً على الحديث النبوي الشريف، يمكن القول إن الصحيح هو:

ج (غير موجود في الخيارات): يُكفّر الذنوب لعام واحد سابق له.
لكن بما أن هذا ليس ضمن الخيارات المعطاة، فإن الإجابة الأكثر دقة ستكون ""لا يوجد خيار صحيح بين تلك المذكورة"". ولكن بناءً على المعلومات الفقهية المالكيّة، الجواب الصحيح سيكون كما ذكرت أعلاه - يكفّر الذنوب لعام واحد سابق له.",True,21.442296266555786,
MarBERTv2,139,ليلة القدر هي:,أ,"الخيار الصحيح هو: أ 

(ليلة القدر هي: ليلة من العشر الأواخر من رمضان)",True,3.700988531112671,
MarBERTv2,140,القهقهة (الضحك بصوت) في الصلاة حسب المذهب المالكي:,أ,الخيار الصحيح هو أ: القهقهة تبطل الصلاة ولا تنقض الوضوء.,True,7.67568564414978,
Multilingual-E5,1,حكم الطهارة لمن أراد أداء الصلاة:,أ,أ: واجبة بإجماع المسلمين,True,6.747549772262573,
Multilingual-E5,2,ما هو حكم الوضوء بفضل وضوء مسلم آخر:,ب,"الإجابة الصحيحة هي: 
ب: جائز بإجماع العلماء",True,6.115626096725464,
Multilingual-E5,3,حكم وضوء الرجل والمرأة معاً في إناء واحد:,ج,"الإجابة الصحيحة هي ج: جائز بإجماع العلماء.

(ملاحظة: هذا الحكم بناءً على الفقه المالكي، وقد يختلف في مدارس فقهية أخرى)",True,7.748068332672119,
Multilingual-E5,4,حكم ماء البحر للوضوء:,أ,"الإجابة الصحيحة هي: أ 

السبب: وفقاً للسياق المقدم، فإن ماء البحر يُعتبر طهوراً (أي صالحاً) للوضوء بإجماع العلماء.",False,8.18877649307251,
Multilingual-E5,5,حكم الوضوء بالمائعات غير الماء:,ب,ب: لا يجوز بإجماع العلماء (عدا النبيذ محل خلاف),True,6.246659517288208,
Multilingual-E5,6,حكم الاستنجاء بالماء:,ب,ب: جائز ومجمع عليه,True,4.36859655380249,
Multilingual-E5,7,حكم الاستجمار بالأحجار:,ب,ب: جائز ومجمع عليه,True,3.56410551071167,
Multilingual-E5,8,حكم الجمع بين الاستجمار والاستنجاء بالماء:,ب,ب: جائز ومجمع عليه,True,3.538896322250366,
Multilingual-E5,9,حكم الاستجمار بغير الحجارة:,ب,"الإجابة الصحيحة هي: 
ب: جائز بالطاهر المنقي ما لم يكن طعاماً",True,6.396549940109253,
Multilingual-E5,10,حكم الاستجمار مع وجود الماء:,ب,ب: جائز ومجمع عليه,True,4.5814361572265625,
Multilingual-E5,11,حكم الاستنجاء باليد اليمنى:,ب,ب: منهي عنه بإجماع العلماء,True,4.939041376113892,
Multilingual-E5,12,حكم السواك عند الصلاة:,ب,ب: مستحب ومشروع بإجماع العلماء,True,5.6474528312683105,
Multilingual-E5,13,حكم الختان للرجال:,ب,ب: من سنن الإسلام ومشروع بإجماع العلماء,True,4.430552244186401,
Multilingual-E5,14,حكم التثليث في الوضوء:,ب,ب: غير واجب بإجماع العلماء,True,5.041098356246948,
Multilingual-E5,15,ما هو حكم استقبال القبلة في الصلاة:,ب,ب: واجب بإجماع العلماء,True,5.4154441356658936,
Multilingual-E5,16,حكم الطهارة للصلاة:,ب,ب: واجبة بإجماع المسلمين,True,4.7258453369140625,
Multilingual-E5,17,حكم قراءة الفاتحة في الصلاة:,ب,"الإجابة الصحيحة بناءً على السياق المقدم هو ب: واجبة بإجماع العلماء، ولكن يجب التنويه أن هذا الإجماع يشمل جميع المدارس الفقهية بما فيها المذهب المالكي. لكن وفقاً للمذهب المالكي تحديداً، تعتبر قراءة الفاتحة ركناً في كل ركعة للإمام والمنفرد وليس المأموم كما ذكر سابقاً في السياق. 

لكن بالنسبة للسؤال الأخير الذي يكرر ""حكم قراءة الفاتحة في الصلاة""، بناء على الإجماع العام بين العلماء، الخيار الصحيح هو ب: واجبة بإجماع العلماء. ولكن يجب أن نلاحظ أنه وفقا للمذهب المالكي، تعتبر ركناً وليس فقط واجباً. لكن للإجابة مباشرة بناءً على الخيارات المعطاة, الاختيار الأقرب سيكون ب: واجبة بإجماع العلماء. 

لكن من الناحية الفقهية الدقيقة حسب المذهب المالكي، يمكن القول أن قراءة الفاتحة في الصلاة هي ركن وليس فقط واجب. لكن بما أنه ليس خياراً بين الخيارات المعطاة, فإن الإجابة الأقرب بناءً على الخيارات سيكون ب: واجبة بإجماع العلماء.",True,28.10887360572815,
Multilingual-E5,18,حكم الزكاة في الإسلام:,ب,"الإجابة الصحيحة هي ب: واجبة بإجماع المسلمين.

ومع ذلك، يُذكر أن هذا الحكم يشمل جميع المذاهب الفقهية الرئيسية بما فيها المذهب المالكي، وليس فقط بالإجماع بين المسلمين بشكل عام. ولكن بناءً على السؤال المطروح، الخيار (ب) هو الأكثر دقة وفقًا للإجماع العام في الإسلام حول الزكاة.",True,11.408880710601807,
Multilingual-E5,19,حكم التيمم عند عدم وجود الماء:,ب,ب: جائز بإجماع العلماء,True,6.760303258895874,
Multilingual-E5,20,حكم المسح على الخفين:,ب,"الإجابة الصحيحة هي ب: جائز بإجماع العلماء.

وفقاً للفقه المالكي، المسح على الخفين هو أمر جائز ومقبول بين جميع علماء الدين الإسلامي.",True,7.744710683822632,
Multilingual-E5,21,حكم الصلاة على الميت:,ب,ب: فرض كفاية بإجماع العلماء,True,4.567854642868042,
Multilingual-E5,22,حكم سجود السهو:,ب,"الإجابة الصحيحة بناءً على السياق المقدم هي:

ج: سنة مؤكدة (حسب ما تم استنتاجه من خلال الإجابات السابقة، حيث ذكر أن سجود السهو هو ""سنة"" في الجواب الأول) 

ومع ذلك، يجب التنويه أن بعض العلماء يعتبرون سجود السهو واجباً. لكن بناءً على السياق المقدم الذي يشير إلى ابن عاشر المالكي، فإن الخيار الأكثر دقة سيكون:

ج: سنة مؤكدة (حسب ما تم استنتاجه من خلال الإجابات السابقة) 

لكن يجب أن نلاحظ أن هذا قد لا يكون رأي جميع العلماء. بعضهم يعتبر سجود السهو واجباً.",True,17.898898601531982,
Multilingual-E5,23,حكم صلاة الجمعة على الرجال:,ب,"بناءً على ما تم ذكره سابقاً، فإن الحكم لصلاة الجمعة حسب المذهب المالكي هو: ب - فرض عين بإجماع العلماء. لكن يجب التنويه أن هذا الرأي ليس بالإجماع بين جميع المدارس الفقهية؛ حيث يرى بعضها أنها فرض كفاية. ولكن بناءً على السياق الذي تم تقديمه، فإن الخيار الصحيح هنا سيكون ""ب"".",True,11.47881293296814,
Multilingual-E5,24,حكم صلاة العيدين:,ب,ب: سنة مؤكدة عند جمهور العلماء,True,3.6238722801208496,
Multilingual-E5,25,حكم العمرة في العمر:,ب,"الإجابة الصحيحة بناءً على السياق الذي قدمته هي:

أ: سنة مؤكدة (حسب ابن عاشر المالكي)

لكن يجب التنويه أن هذا الرأي ليس بالإجماع بين الفقهاء، حيث يعتبر بعضهم العمرة مستحبة. ولكن استناداً إلى الجواب المقدم في سياق السؤال الأول عن رأي ابن عاشر المالكي، فإن الخيار الصحيح هنا هو (أ).",True,10.553731918334961,
Multilingual-E5,26,حكم صلاة التراويح:,ب,ب: سنة مؤكدة بإجماع العلماء,True,4.820899248123169,
Multilingual-E5,27,حكم البيع بشرط الخيار:,ب,"الإجابة الصحيحة هي ب: جائز بإجماع العلماء.

في الفقه المالكي، البيع بشرط الخيار (أي أن يكون للطرفين الحق في فسخ العقد خلال فترة معينة) يعتبر جائزاً، وليس محرماً أو مكروهاً. هذا الحكم بالإجماع بين علماء المذهب المالكي.",True,10.181312084197998,
